Time,Photovoltaic panel Power Output (kW),Wind Turbine Power Output (kW),Generator Power Output (kW),Generator Fuel (m??),Total Electrical Load Served (kW),Renewable Penetration (%),Excess Electrical Production (kW),Total Renewable Power Output (kW),Inverter Power Output (kW),Rectifier Power Output (kW),Battery Charge Power (kW),Battery Discharge Power (kW),Battery State of Charge (%)
26-05-07 16:00,13.7309,7.290378,0,0,15.83684,132.7365,4.234828,21.02128,8.546465,0,0,0,100
26-05-07 17:00,9.219351,12.88492,0,0,15.8748,139.2413,5.897264,22.10427,2.989878,0,0,0,100
26-05-07 18:00,0.5806867,35.85318,0,0,12.39236,294.0026,24.0415,36.43386,0,0,0,0,100
26-05-07 19:00,0,28.63459,0,0,8.116438,352.7976,20.51816,28.63459,0,0,0,0,100
26-05-07 20:00,0,21.22004,0,0,13.69223,154.9787,7.527815,21.22004,0,0,0,0,100
26-05-07 21:00,0,17.60105,0,0,10.36114,169.8757,7.239913,17.60105,0,0,0,0,100
26-05-07 22:00,0,4.476114,0,0,27.28719,16.40372,0,4.476114,22.81107,0,0,25.34564,97.78447
26-05-07 23:00,0,1.708452,0,0,15.82607,10.79518,1.78E-15,1.708452,14.11761,0,0,15.68624,96.41329
27-05-07 0:00,0,26.83149,0,0,14.98923,179.0052,0,26.83149,0,10.65803,10.65803,0,97.00954
27-05-07 1:00,0,5.213278,0,0,24.01823,21.70551,3.55E-15,5.213278,18.80495,0,0,20.89439,95.18311
27-05-07 2:00,0,12.70287,0,0,32.78649,38.74423,0,12.70287,20.08362,0,0,22.31513,93.23249
27-05-07 3:00,0,31.31733,0,0,23.35062,134.1178,0,31.31733,0,7.170041,7.170041,0,93.63361
27-05-07 4:00,0,28.10221,0,0,15.45883,181.7874,0,28.10221,0,11.37904,11.37904,0,94.2702
27-05-07 5:00,0.6784049,31.90079,0,0,11.52478,282.6883,0,32.5792,0,18.33842,19.01682,0,95.33408
27-05-07 6:00,11.81076,41.4597,0,0,7.541846,706.3318,0,53.27046,0,30.52607,42.33683,0,97.70258
27-05-07 7:00,26.0684,47.97303,0,0,6.173266,1199.388,25.13532,74.04144,0,14.998,41.0664,0,100
27-05-07 8:00,39.53087,94.21242,0,0,13.51534,989.567,120.228,133.7433,0,0,0,0,100
27-05-07 9:00,53.6773,70.98639,0,0,17.4061,716.2067,107.2576,124.6637,0,0,0,0,100
27-05-07 10:00,63.77443,65.98671,0,0,9.011106,1440.013,120.75,129.7611,0,0,0,0,100
27-05-07 11:00,68.09107,89.23853,0,0,12.82709,1226.542,144.5025,157.3296,0,0,0,0,100
27-05-07 12:00,74.01778,45.32547,0,0,12.24209,974.8598,107.1012,119.3433,0,0,0,0,100
27-05-07 13:00,70.99902,22.8214,0,0,14.68521,638.8771,79.13522,93.82043,0,0,0,0,100
27-05-07 14:00,59.41319,38.81089,0,0,10.54294,931.6573,87.68114,98.22408,0,0,0,0,100
27-05-07 15:00,43.91334,14.48856,0,0,9.834332,593.8572,48.56757,58.4019,0,0,0,0,100
27-05-07 16:00,25.7846,34.35678,0,0,14.90671,403.4518,45.23468,60.14138,0,0,0,0,100
27-05-07 17:00,9.648088,36.51212,0,0,13.85077,333.2682,32.30944,46.16021,0,0,0,0,100
27-05-07 18:00,0.4274475,55.30307,0,0,10.34721,538.6043,45.38331,55.73052,0,0,0,0,100
27-05-07 19:00,0,48.06704,0,0,15.6389,307.3556,32.42814,48.06704,0,0,0,0,100
27-05-07 20:00,0,19.87721,0,0,16.96421,117.1714,2.912997,19.87721,0,0,0,0,100
27-05-07 21:00,0,0,0,0,11.97194,0,1.78E-15,0,11.97194,0,0,13.30215,98.83723
27-05-07 22:00,0,1.822205,0,0,31.50508,5.783846,7.11E-15,1.822205,29.68287,0,0,32.98097,95.95427
27-05-07 23:00,0,4.42915,0,0,16.17334,27.3855,0,4.42915,11.74419,0,0,13.0491,94.81361
28-05-07 0:00,0,22.89206,0,0,18.39775,124.4286,0,22.89206,0,4.044878,4.044878,0,95.03989
28-05-07 1:00,0,19.53463,0,0,21.09997,92.5813,2.22E-16,19.53463,1.565344,0,0,1.739271,94.88786
28-05-07 2:00,0,5.725492,0,0,27.62606,20.72497,0,5.725492,21.90056,0,0,24.33396,92.76077
28-05-07 3:00,0,8.419599,0,0,26.47193,31.80576,3.55E-15,8.419599,18.05233,0,0,20.05815,91.00743
28-05-07 4:00,0,0,0,0,17.72765,0,0,0,17.72765,0,0,19.69739,89.28563
28-05-07 5:00,1.28073,0.2398559,0,0,13.34891,11.39109,0,1.520586,13.10905,0,0,13.28488,88.12436
28-05-07 6:00,10.07512,1.614814,0,0,7.689568,152.0232,0,11.68993,6.074754,0,3.325389,0,88.31039
28-05-07 7:00,19.35223,7.536077,0,0,10.27624,261.6552,0,26.88831,2.740161,0,16.30761,0,89.22271
28-05-07 8:00,17.50397,4.493432,0,0,7.899955,278.4498,0,21.99741,3.406523,0,13.71895,0,89.9902
28-05-07 9:00,36.23227,14.65151,0,0,12.75026,399.0804,0,50.88379,0,1.711128,37.9434,0,92.11292
28-05-07 10:00,55.06094,24.63792,0,0,11.84065,673.0952,0,79.69886,0,11.51754,66.57848,0,95.83759
28-05-07 11:00,31.80087,3.822161,0,0,11.14084,319.7519,0,35.62304,7.318676,0,23.66901,0,97.16174
28-05-07 12:00,32.12133,4.840586,0,0,15.32678,241.159,0,36.96192,10.4862,0,20.47001,0,98.30691
28-05-07 13:00,47.40818,8.540375,0,0,13.25333,422.1472,11.9076,55.94855,4.712954,0,30.26396,0,100
28-05-07 14:00,41.29921,33.97063,0,0,12.74716,590.4832,62.52268,75.26984,0,0,0,0,100
28-05-07 15:00,31.82724,11.56635,0,0,13.61371,318.7492,29.5524,43.3936,2.047358,0,0,0,100
28-05-07 16:00,18.51683,15.0176,0,0,10.82627,309.7506,22.70816,33.53443,0,0,0,0,100
28-05-07 17:00,6.498413,14.55283,0,0,10.2969,204.4425,10.75434,21.05124,0,0,0,0,100
28-05-07 18:00,0.5925859,12.70627,0,0,15.43656,86.15169,0,13.29886,2.73029,0,0,2.44107,99.78662
28-05-07 19:00,0,41.75024,0,0,16.25613,256.8278,21.25615,41.75024,0,3.814171,3.814171,0,100
28-05-07 20:00,0,26.99965,0,0,14.47342,186.5465,12.52624,26.99965,0,0,0,0,100
28-05-07 21:00,0,30.74333,0,0,18.00836,170.717,12.73497,30.74333,0,0,0,0,100
28-05-07 22:00,0,18.60994,0,0,36.95691,50.35578,3.55E-15,18.60994,18.34697,0,0,20.38553,98.21805
28-05-07 23:00,0,7.585517,0,0,22.86418,33.17643,0,7.585517,15.27866,0,0,16.97629,96.7341
29-05-07 0:00,0,11.4629,0,0,12.62479,90.79678,0,11.4629,1.161887,0,0,1.290985,96.62125
29-05-07 1:00,0,24.05675,0,0,13.72678,175.2542,0,24.05675,0,9.296977,9.296977,0,97.14137
29-05-07 2:00,0,7.914363,0,0,22.47576,35.21289,0,7.914363,14.56139,0,0,16.17933,95.72709
29-05-07 3:00,0,9.572315,0,0,10.56244,90.62603,0,9.572315,0.9901191,0,0,1.100132,95.63092
29-05-07 4:00,0,32.71469,0,0,20.28878,161.2452,0,32.71469,0,11.18331,11.18331,0,96.25656
29-05-07 5:00,1.77313,73.04507,0,0,5.816356,1286.341,24.26575,74.8182,0,38.66667,40.4398,0,98.51893
29-05-07 6:00,6.587064,64.35899,0,0,4.511957,1572.401,37.75036,70.94605,0,19.887,26.47407,0,100
29-05-07 7:00,30.80719,63.25208,0,0,9.663208,973.3751,84.39606,94.05927,0,0,0,0,100
29-05-07 8:00,31.01949,75.4539,0,0,17.06543,623.9129,89.40797,106.4734,0,0,0,0,100
29-05-07 9:00,52.64415,131.8904,0,0,11.27481,1636.698,173.2597,184.5345,0,0,0,0,100
29-05-07 10:00,61.10911,147.636,0,0,14.96813,1394.597,193.777,208.7451,0,0,0,0,100
29-05-07 11:00,58.36491,167.3299,0,0,10.79477,2090.779,214.9,225.6948,0,0,0,0,100
29-05-07 12:00,60.95271,166.9761,0,0,16.21603,1405.577,211.7127,227.9288,0,0,0,0,100
29-05-07 13:00,41.74361,153.1403,0,0,13.78493,1413.746,181.099,194.8839,0,0,0,0,100
29-05-07 14:00,34.79312,111.2732,0,0,11.92923,1224.441,134.1371,146.0663,0,0,0,0,100
29-05-07 15:00,37.32592,143.6502,0,0,14.09738,1283.757,166.8788,180.9761,0,0,0,0,100
29-05-07 16:00,14.72531,135.8965,0,0,20.20063,745.629,130.4211,150.6218,0,0,0,0,100
29-05-07 17:00,8.786044,123.9584,0,0,15.19153,873.8054,117.5529,132.7444,0,0,0,0,100
29-05-07 18:00,1.120374,68.33644,0,0,12.86133,540.0439,56.59549,69.45682,0,0,0,0,100
29-05-07 19:00,0,47.73709,0,0,13.03144,366.3226,34.70566,47.73709,0,0,0,0,100
29-05-07 20:00,0,51.68664,0,0,18.86549,273.9745,32.82115,51.68664,0,0,0,0,100
29-05-07 21:00,0,12.87504,0,0,11.8941,108.2473,0.9809363,12.87504,0,0,0,0,100
29-05-07 22:00,0,1.859711,0,0,24.00323,7.747752,0,1.859711,22.14352,0,0,24.60391,97.8493
29-05-07 23:00,0,0,0,0,23.5362,0,0,0,23.5362,0,0,26.15133,95.56335
30-05-07 0:00,0,7.675269,0,0,17.98389,42.67859,1.78E-15,7.675269,10.30862,0,0,11.45402,94.56212
30-05-07 1:00,0,0.4474919,0,0,20.90114,2.140993,0,0.4474919,20.45365,0,0,22.72628,92.57555
30-05-07 2:00,0,0,0,0,10.94733,0,0,0,10.94733,0,0,12.1637,91.51229
30-05-07 3:00,0,0,0,0,21.83702,0,0,0,21.83702,0,0,24.26336,89.39137
30-05-07 4:00,0,0,0,0,13.60051,0,1.78E-15,0,13.60051,0,0,15.11168,88.07041
30-05-07 5:00,0.940913,0,0,0,13.67797,6.879038,0,0.940913,13.67797,0,0,14.25683,86.82419
30-05-07 6:00,11.72936,0.6246406,0,0,4.742323,260.5052,0,12.354,4.117683,0,7.154158,0,87.22442
30-05-07 7:00,32.8317,0,0,0,6.15915,533.0557,0,32.8317,6.15915,0,25.9882,0,88.67831
30-05-07 8:00,49.3406,2.149268,0,0,14.26314,360.9996,0,51.48986,12.11387,0,35.88074,0,90.68562
30-05-07 9:00,62.91524,0.7307535,0,0,13.15215,483.9209,0,63.646,12.42139,0,49.11369,0,93.43324
30-05-07 10:00,71.33263,13.91002,0,0,11.48097,742.4689,0,85.24265,0,2.186148,73.51878,0,97.54619
30-05-07 11:00,74.2982,49.09606,0,0,13.71626,899.62,65.81619,123.3943,0,0,43.8618,0,100
30-05-07 12:00,72.80424,74.26839,0,0,7.623743,1929.139,139.4489,147.0726,0,0,0,0,100
30-05-07 13:00,64.83257,44.66148,0,0,5.742466,1906.742,103.7516,109.494,0,0,0,0,100
30-05-07 14:00,58.6889,76.95348,0,0,10.47998,1294.3,125.1624,135.6424,0,0,0,0,100
30-05-07 15:00,40.7678,98.90536,0,0,12.03262,1160.788,127.6405,139.6732,0,0,0,0,100
30-05-07 16:00,23.4469,58.4443,0,0,18.05215,453.6367,63.83904,81.8912,0,0,0,0,100
30-05-07 17:00,9.675347,69.32614,0,0,15.25318,517.9344,63.7483,79.00149,0,0,0,0,100
30-05-07 18:00,1.063237,43.3126,0,0,10.99931,403.4421,33.37653,44.37583,0,0,0,0,100
30-05-07 19:00,0,2.631779,0,0,11.32138,23.2461,1.78E-15,2.631779,8.689598,0,0,9.655109,99.15602
30-05-07 20:00,0,3.241899,0,0,15.40237,21.04806,0,3.241899,12.16047,0,0,13.51163,97.97493
30-05-07 21:00,0,0.6798277,0,0,16.95759,4.008988,0,0.6798277,16.27776,0,0,18.0864,96.39395
30-05-07 22:00,0,1.206119,0,0,23.73993,5.080549,3.55E-15,1.206119,22.53381,0,0,25.03757,94.20535
30-05-07 23:00,0,41.459,0,0,30.01261,138.1386,0,41.459,0,10.30175,10.30175,0,94.78167
31-05-07 0:00,0,58.13657,0,0,20.0366,290.1519,-7.11E-15,58.13657,0,34.28997,34.28997,0,96.7
31-05-07 1:00,0,38.89748,0,0,22.3787,173.8148,0,38.89748,0,14.86691,14.86691,0,97.53172
31-05-07 2:00,0,62.09764,0,0,20.31232,305.7141,-7.11E-15,62.09764,0,37.60679,37.60679,0,99.63559
31-05-07 3:00,0,42.83783,0,0,17.1475,249.8197,18.45276,42.83783,0,6.513813,6.513813,0,100
31-05-07 4:00,0,23.4156,0,0,27.37558,85.53461,0,23.4156,3.959984,0,0,4.399982,99.61539
31-05-07 5:00,1.492808,26.16556,0,0,11.80218,234.3496,8.383196,27.65837,0,5.382164,6.874973,0,100
31-05-07 6:00,9.909595,4.855984,0,0,4.433117,333.0744,10.33246,14.76558,0,0,0,0,100
31-05-07 7:00,15.43626,17.74807,0,0,8.108863,409.2352,25.07546,33.18433,0,0,0,0,100
31-05-07 8:00,30.97605,3.21675,0,0,8.078116,423.2769,25.57453,34.1928,4.861367,0,0,0,100
31-05-07 9:00,33.17716,0,0,0,12.78171,259.5675,18.97526,33.17716,12.78171,0,0,0,100
31-05-07 10:00,37.50916,20.42697,0,0,10.83395,534.7646,47.10218,57.93613,0,0,0,0,100
31-05-07 11:00,54.2715,17.23557,0,0,14.81352,482.7149,56.69355,71.50707,0,0,0,0,100
31-05-07 12:00,54.62099,31.52103,0,0,14.27579,603.4132,71.86623,86.14203,0,0,0,0,100
31-05-07 13:00,39.29507,12.61159,0,0,8.041731,645.4662,43.86493,51.90666,0,0,0,0,100
31-05-07 14:00,40.23734,1.168688,0,0,11.00602,376.2125,29.30697,41.40603,9.837334,0,0,0,100
31-05-07 15:00,34.35194,15.78906,0,0,16.88523,296.9519,33.13397,50.141,1.096167,0,0,0,100
31-05-07 16:00,9.123811,13.10802,0,0,12.23641,181.6859,9.995424,22.23183,0,0,0,0,100
31-05-07 17:00,2.786892,17.82276,0,0,18.90296,109.0287,1.586665,20.60965,1.080204,0,0,0,100
31-05-07 18:00,0.8077573,48.80957,0,0,11.77817,421.2652,37.83916,49.61732,0,0,0,0,100
31-05-07 19:00,0,84.09142,0,0,11.96798,702.637,72.12345,84.09142,0,0,0,0,100
31-05-07 20:00,0,42.04441,0,0,11.89836,353.3632,30.14605,42.04441,0,0,0,0,100
31-05-07 21:00,0,22.18005,0,0,7.223902,307.037,14.95615,22.18005,0,0,0,0,100
31-05-07 22:00,0,2.716908,0,0,34.71146,7.827123,0,2.716908,31.99455,0,0,35.5495,96.89252
31-05-07 23:00,0,0,0,0,29.6746,0,0,0,29.6746,0,0,32.97178,94.01037
01-06-07 0:00,0,0,0,0,19.94412,0,0,0,19.94412,0,0,22.16014,92.0733
01-06-07 1:00,0,0,0,0,34.50382,0,0,0,34.50382,0,0,38.33757,88.7221
01-06-07 2:00,0,0,0,0,29.63389,0,0,0,29.63389,0,0,32.92655,85.8439
01-06-07 3:00,0,0,0,0,29.97543,0,7.11E-15,0,29.97543,0,0,33.30603,82.93253
01-06-07 4:00,0,0,0,0,29.66805,0,0,0,29.66805,0,0,32.9645,80.05102
01-06-07 5:00,1.046615,0,0,0,16.07336,6.511487,0,1.046615,16.07336,0,0,16.81267,78.58138
01-06-07 6:00,11.69759,0,0,0,6.592161,177.4469,0,11.69759,6.592161,0,4.372962,0,78.82602
01-06-07 7:00,26.72313,1.680076,0,0,12.03703,235.9652,0,28.40321,10.35696,0,15.2154,0,79.67723
01-06-07 8:00,42.10548,0,0,0,13.99936,300.7672,0,42.10548,13.99936,0,26.55064,0,81.16258
01-06-07 9:00,61.34274,0,0,0,15.702,390.6682,0,61.34274,15.702,0,43.89607,0,83.61831
01-06-07 10:00,69.83992,0,0,0,13.82622,505.1268,0,69.83992,13.82622,0,54.47746,0,86.666
01-06-07 11:00,67.96767,29.83976,0,0,20.42033,478.9709,0,97.80743,0,8.477491,76.44517,0,90.94267
01-06-07 12:00,55.07373,52.98331,0,0,15.82798,682.6963,0,108.057,0,33.4398,88.51353,0,95.89447
01-06-07 13:00,65.99329,77.05356,0,0,8.686539,1646.765,60.15267,143.0468,0,7.392914,73.3862,0,100
01-06-07 14:00,57.84968,58.71501,0,0,14.99942,777.1281,101.5653,116.5647,0,0,0,0,100
01-06-07 15:00,45.07054,22.20432,0,0,13.0138,516.9501,54.26106,67.27486,0,0,0,0,100
01-06-07 16:00,23.27611,27.55404,0,0,13.74884,369.7051,37.08131,50.83015,0,0,0,0,100
01-06-07 17:00,9.879235,28.70712,0,0,13.01992,296.3641,25.56644,38.58635,0,0,0,0,100
01-06-07 18:00,1.066289,31.34386,0,0,18.47916,175.3876,13.93099,32.41015,0,0,0,0,100
01-06-07 19:00,0,36.67162,0,0,15.76002,232.6877,20.91161,36.67162,0,0,0,0,100
01-06-07 20:00,0,28.53036,0,0,14.66958,194.4865,13.86078,28.53036,0,0,0,0,100
01-06-07 21:00,0,24.97835,0,0,21.72367,114.9822,3.254676,24.97835,0,0,0,0,100
01-06-07 22:00,0,1.924967,19.75,7.900105,46.63952,4.127331,3.55E-15,1.924967,24.96455,0,0,27.73839,97.57531
01-06-07 23:00,0,0.8775288,0,0,24.62661,3.563336,0,0.8775288,23.74908,0,0,26.38787,95.26868
02-06-07 0:00,0,0,0,0,25.39085,0,0,0,25.39085,0,0,28.21206,92.80258
02-06-07 1:00,0,0,0,0,24.24153,0,0,0,24.24153,0,0,26.93504,90.44812
02-06-07 2:00,0,10.81569,0,0,25.16804,42.97393,1.78E-15,10.81569,14.35234,0,0,15.94705,89.05415
02-06-07 3:00,0,31.69367,0,0,18.50053,171.3122,0,31.69367,0,11.87382,11.87382,0,89.71841
02-06-07 4:00,0,33.76024,0,0,23.2656,145.108,0,33.76024,0,9.44518,9.44518,0,90.24682
02-06-07 5:00,1.699101,96.55886,0,0,15.86483,619.3447,37.73107,98.25797,0,38.66667,40.36577,0,92.50505
02-06-07 6:00,7.558737,58.97982,0,0,6.410689,1037.932,9.606167,66.53856,0,38.66667,46.2254,0,95.09109
02-06-07 7:00,23.25687,62.57642,0,0,10.89967,787.4854,8.713796,85.83329,0,38.66667,61.92353,0,98.55534
02-06-07 8:00,38.86868,125.1032,0,0,20.86923,785.7109,117.2794,163.9719,0,0,25.82317,0,100
02-06-07 9:00,40.43559,136.5466,0,0,14.78003,1197.441,162.2021,176.9821,0,0,0,0,100
02-06-07 10:00,66.1256,160.9062,0,0,13.54836,1675.715,213.4835,227.0318,0,0,0,0,100
02-06-07 11:00,72.66583,101.1667,0,0,17.31787,1003.776,156.5147,173.8325,0,0,0,0,100
02-06-07 12:00,70.30312,39.53402,0,0,16.19407,678.2555,93.64307,109.8371,0,0,0,0,100
02-06-07 13:00,50.60046,29.83389,0,0,12.63377,636.6614,67.80057,80.43434,0,0,0,0,100
02-06-07 14:00,38.27358,9.672973,0,0,9.712248,493.671,38.22994,47.94656,0.03927577,0,0,0,100
02-06-07 15:00,19.57352,10.31348,0,0,13.74477,217.4428,15.76098,29.88701,3.431285,0,0,0,100
02-06-07 16:00,6.572268,9.785791,0,0,12.79447,127.8526,3.229298,16.35806,3.008673,0,0,0,100
02-06-07 17:00,9.480556,15.69293,0,0,19.42834,129.571,5.330107,25.17349,3.735404,0,0,0,100
02-06-07 18:00,1.111087,26.14326,0,0,17.79321,153.1727,9.461137,27.25435,0,0,0,0,100
02-06-07 19:00,0,21.38423,0,0,16.55608,129.1624,4.828143,21.38423,0,0,0,0,100
02-06-07 20:00,0,46.04934,0,0,17.07406,269.7036,28.97528,46.04934,0,0,0,0,100
02-06-07 21:00,0,44.81591,0,0,13.79077,324.9703,31.02514,44.81591,0,0,0,0,100
02-06-07 22:00,0,83.53712,0,0,31.15235,268.1567,52.38477,83.53712,0,0,0,0,100
02-06-07 23:00,0,66.92313,0,0,31.13775,214.9261,35.78539,66.92313,0,0,0,0,100
03-06-07 0:00,0,29.99355,0,0,19.68769,152.3467,10.30585,29.99355,0,0,0,0,100
03-06-07 1:00,0,38.69397,0,0,19.03654,203.2616,19.65743,38.69397,0,0,0,0,100
03-06-07 2:00,0,33.50076,0,0,18.09161,185.1729,15.40915,33.50076,0,0,0,0,100
03-06-07 3:00,0,48.04204,0,0,19.71836,243.6412,28.32368,48.04204,0,0,0,0,100
03-06-07 4:00,0,73.01836,0,0,29.98746,243.4963,43.03091,73.01836,0,0,0,0,100
03-06-07 5:00,1.146788,72.56545,0,0,17.99229,409.6878,55.71994,73.71223,0,0,0,0,100
03-06-07 6:00,7.340769,61.17473,0,0,3.232707,2119.447,65.28279,68.5155,0,0,0,0,100
03-06-07 7:00,16.72883,105.4498,0,0,8.22495,1485.463,113.9536,122.1786,0,0,0,0,100
03-06-07 8:00,20.30375,85.65812,0,0,13.11672,807.8384,92.84515,105.9619,0,0,0,0,100
03-06-07 9:00,10.22306,53.14908,0,0,12.22563,518.3547,51.1465,63.37213,0,0,0,0,100
03-06-07 10:00,20.03861,19.65461,0,0,16.14977,245.782,23.54345,39.69322,0,0,0,0,100
03-06-07 11:00,12.79178,43.42602,0,0,16.22314,346.5284,39.99466,56.2178,0,0,0,0,100
03-06-07 12:00,24.6625,72.90565,0,0,13.05399,747.4203,84.51417,97.56815,0,0,0,0,100
03-06-07 13:00,27.45261,46.64698,0,0,12.72003,582.5425,61.37955,74.09959,0,0,0,0,100
03-06-07 14:00,18.98808,23.67502,0,0,17.69245,241.1373,24.97065,42.66311,0,0,0,0,100
03-06-07 15:00,4.808764,9.912621,0,0,14.81192,99.38879,0,14.72139,4.899295,0,0,0.6348969,99.9445
03-06-07 16:00,9.098678,23.84224,0,0,11.82484,278.5738,20.12405,32.94092,0,0,0.9920264,0,100
03-06-07 17:00,5.840815,23.88454,0,0,17.13137,173.5142,12.59399,29.72536,0,0,0,0,100
03-06-07 18:00,1.265245,8.185328,0,0,13.29486,71.08442,0,9.450574,5.109531,0,0,4.412011,99.61433
03-06-07 19:00,0,0,0,0,21.86702,0,0,0,21.86702,0,0,24.29669,97.49049
03-06-07 20:00,0,0,0,0,15.21941,0,0,0,15.21941,0,0,16.91045,96.01231
03-06-07 21:00,0,0,0,0,23.25491,0,3.55E-15,0,23.25491,0,0,25.83879,93.75367
03-06-07 22:00,0,0,19.75,7.900105,40.2516,0,3.55E-15,0,20.5016,0,0,22.77956,91.76244
03-06-07 23:00,0,0,19.75,7.900105,39.8758,0,0,0,20.1258,0,0,22.36201,89.80772
04-06-07 0:00,0,0,0,0,22.31907,0,3.55E-15,0,22.31907,0,0,24.79897,87.63998
04-06-07 1:00,0,0,0,0,27.39211,0,0,0,27.39211,0,0,30.43568,84.97952
04-06-07 2:00,0,1.335183,0,0,27.95656,4.775921,0,1.335183,26.62138,0,0,29.57931,82.39391
04-06-07 3:00,0,4.806316,0,0,22.75841,21.11886,3.55E-15,4.806316,17.9521,0,0,19.94677,80.65031
04-06-07 4:00,0,4.896556,0,0,30.66137,15.96979,3.55E-15,4.896556,25.76481,0,0,28.62757,78.14789
04-06-07 5:00,1.598199,18.93551,0,0,13.22915,155.2157,0,20.53371,0,5.135731,6.733929,0,78.52461
04-06-07 6:00,11.70364,27.26999,0,0,8.233169,473.3734,0,38.97363,0,17.13314,28.83678,0,80.13786
04-06-07 7:00,29.73234,51.49636,0,0,11.43789,710.172,0,81.22871,0,36.05262,65.78497,0,83.81815
04-06-07 8:00,38.58312,30.144,0,0,10.47066,656.3779,0,68.72712,0,17.70601,56.28912,0,86.96719
04-06-07 9:00,60.84871,21.32076,0,0,16.33721,502.959,0,82.16946,0,4.485195,65.33391,0,90.62224
04-06-07 10:00,59.98706,10.46524,0,0,10.85096,649.2724,0,70.45229,0.3857211,0,59.55848,0,93.95419
04-06-07 11:00,72.46568,23.1181,0,0,13.62924,701.3138,0,95.58378,0,8.53997,81.00565,0,98.48598
04-06-07 12:00,65.78713,13.0031,0,0,17.10518,460.6221,34.16613,78.79024,4.102075,0,27.06314,0,100
04-06-07 13:00,51.00726,19.1705,0,0,12.79581,548.4431,57.38195,70.17776,0,0,0,0,100
04-06-07 14:00,39.787,14.06337,0,0,11.72458,459.2946,42.12579,53.85038,0,0,0,0,100
04-06-07 15:00,29.60972,41.20341,0,0,12.67157,558.8349,58.14157,70.81313,0,0,0,0,100
04-06-07 16:00,26.93075,26.35375,0,0,10.88615,489.4705,42.39835,53.28451,0,0,0,0,100
04-06-07 17:00,9.990123,14.53611,0,0,17.45745,140.4915,6.744186,24.52623,2.921343,0,0,0,100
04-06-07 18:00,1.089826,6.221661,0,0,16.20984,45.10525,0,7.311486,9.988173,0,0,10.00815,99.12516
04-06-07 19:00,0,16.43275,0,0,14.63592,112.2768,0,16.43275,0,1.617146,1.617146,0,99.21563
04-06-07 20:00,0,63.371,0,0,18.62378,340.2693,29.1688,63.371,0,14.02058,14.02058,0,100
04-06-07 21:00,0,51.32013,0,0,15.63218,328.298,35.68795,51.32013,0,0,0,0,100
04-06-07 22:00,0,22.88012,0,0,33.27747,68.7556,1.78E-15,22.88012,10.39735,0,0,11.55261,98.99016
04-06-07 23:00,0,14.93664,0,0,19.86079,75.20667,0,14.93664,4.924151,0,0,5.47128,98.51189
05-06-07 0:00,0,26.05335,0,0,13.07293,199.2924,0,26.05335,0,11.68238,11.68238,0,99.16546
05-06-07 1:00,0,19.78476,0,0,17.10284,115.6811,-4.44E-16,19.78476,0,2.413729,2.413729,0,99.30049
05-06-07 2:00,0,6.756879,0,0,17.86247,37.82723,0,6.756879,11.10559,0,0,12.33955,98.22186
05-06-07 3:00,0,1.899867,0,0,16.04321,11.84219,1.78E-15,1.899867,14.14334,0,0,15.71482,96.84818
05-06-07 4:00,0,4.428862,0,0,21.05036,21.03936,0,4.428862,16.6215,0,0,18.46833,95.23382
05-06-07 5:00,0.3819807,22.55374,0,0,12.64452,181.3887,-1.78E-15,22.93572,0,8.918303,9.300282,0,95.75411
05-06-07 6:00,5.794736,23.5074,0,0,4.091278,716.2101,0,29.30214,0,17.47451,23.26925,0,97.05589
05-06-07 7:00,7.487613,44.54383,0,0,11.02399,471.9837,0,52.03144,0,30.16785,37.65546,0,99.16249
05-06-07 8:00,14.53658,44.0416,0,0,13.21658,443.2173,30.34295,58.57818,0,0.4338605,14.97044,0,100
05-06-07 9:00,18.11147,112.1631,0,0,13.81043,943.3052,116.4641,130.2745,0,0,0,0,100
05-06-07 10:00,22.7296,56.88203,0,0,11.21912,709.6068,68.39251,79.61163,0,0,0,0,100
05-06-07 11:00,25.05803,68.19509,0,0,11.81783,789.0886,81.4353,93.25313,0,0,0,0,100
05-06-07 12:00,25.21617,96.43438,0,0,13.17099,923.6248,108.4796,121.6506,0,0,0,0,100
05-06-07 13:00,27.00608,82.79694,0,0,11.75952,933.7375,98.0435,109.803,0,0,0,0,100
05-06-07 14:00,18.35863,104.4341,0,0,10.81503,1135.39,111.9777,122.7927,0,0,0,0,100
05-06-07 15:00,7.170709,54.54153,0,0,10.85514,568.5071,50.8571,61.71224,0,0,0,0,100
05-06-07 16:00,7.823899,150.5223,0,0,13.71441,1154.597,144.6318,158.3462,0,0,0,0,100
05-06-07 17:00,5.014602,108.49,0,0,8.151926,1392.366,105.3527,113.5046,0,0,0,0,100
05-06-07 18:00,0.6763605,86.23898,0,0,14.3497,605.6946,72.56565,86.91534,0,0,0,0,100
05-06-07 19:00,0,24.23629,0,0,14.88649,162.8073,9.349807,24.23629,0,0,0,0,100
05-06-07 20:00,0,48.59949,0,0,10.24803,474.2327,38.35146,48.59949,0,0,0,0,100
05-06-07 21:00,0,65.75388,0,0,12.22738,537.7593,53.5265,65.75388,0,0,0,0,100
05-06-07 22:00,0,58.86625,0,0,30.07892,195.706,28.78733,58.86625,0,0,0,0,100
05-06-07 23:00,0,64.47514,0,0,30.58284,210.8213,33.8923,64.47514,0,0,0,0,100
